"term","frequency","density","occurrence"
"outnumbered",1,3.08742983815693e-06,4e-04
"rational",2,6.17485967631386e-06,8e-04
"reformed",3,9.26228951447078e-06,0.0012
"stripe",1,3.08742983815693e-06,4e-04
"subcontinent",1,3.08742983815693e-06,4e-04
"unitarian",4,1.23497193526277e-05,8e-04
"unitarians",2,6.17485967631386e-06,4e-04
"upbringing",1,3.08742983815693e-06,4e-04
"xwkqvvjfswlmmrhebsamwub",1,3.08742983815693e-06,4e-04
"contractor",5,1.54371491907846e-05,0.002
"eligables",2,6.17485967631386e-06,8e-04
"linkages",3,9.26228951447078e-06,0.0012
"mixers",2,6.17485967631386e-06,8e-04
"opertunity",2,6.17485967631386e-06,8e-04
"rhorho",1,3.08742983815693e-06,4e-04
"shurch",1,3.08742983815693e-06,4e-04
"sterile",1,3.08742983815693e-06,4e-04
"techtech",1,3.08742983815693e-06,4e-04
"thinklabs",1,3.08742983815693e-06,4e-04
"venue",9,2.77868685434123e-05,0.0024
"workhistory",2,6.17485967631386e-06,8e-04
"workplace",3,9.26228951447078e-06,0.0012
"avenue",1,3.08742983815693e-06,4e-04
"babe",1,3.08742983815693e-06,4e-04
"choicest",1,3.08742983815693e-06,4e-04
"classier",1,3.08742983815693e-06,4e-04
"diff",27,8.33606056302371e-05,0.0084
"lauren",1,3.08742983815693e-06,4e-04
"millionaires",1,3.08742983815693e-06,4e-04
"newsmax",2,6.17485967631386e-06,4e-04
"overjoyed",1,3.08742983815693e-06,4e-04
"ralph",1,3.08742983815693e-06,4e-04
"sobriety",1,3.08742983815693e-06,4e-04
"upper",5,1.54371491907846e-05,0.002
"ashtrays",1,3.08742983815693e-06,4e-04
"ascending",10,3.08742983815693e-05,0.002
"bowel",8,2.46994387052554e-05,0.0016
"dementia",4,1.23497193526277e-05,0.0016
"dryer",4,1.23497193526277e-05,0.0016
"marla",28,8.6448035468394e-05,0.0016
"parasites",20,6.17485967631386e-05,0.0016
"slip",6,1.85245790289416e-05,0.0024
"lovelorn",1,3.08742983815693e-06,4e-04
"serendipity",1,3.08742983815693e-06,4e-04
"synchronicity",1,3.08742983815693e-06,4e-04
"meng",1,3.08742983815693e-06,4e-04
"weng",1,3.08742983815693e-06,4e-04
"magnets",3,9.26228951447078e-06,0.0012
"ventriloquism",3,9.26228951447078e-06,0.0012
"harassement",3,9.26228951447078e-06,0.0012
"horrendous",3,9.26228951447078e-06,0.0012
"seminar",7,2.16120088670985e-05,0.0024
"extinction",1,3.08742983815693e-06,4e-04
"litigate",1,3.08742983815693e-06,4e-04
"antilles",1,3.08742983815693e-06,4e-04
"asv",1,3.08742983815693e-06,4e-04
"authenticating",1,3.08742983815693e-06,4e-04
"authenticationtickets",1,3.08742983815693e-06,4e-04
"braendgaard",1,3.08742983815693e-06,4e-04
"dbs",6,1.85245790289416e-05,0.002
"dgc",1,3.08742983815693e-06,4e-04
"dgcchat",7,2.16120088670985e-05,4e-04
"econofist",2,6.17485967631386e-06,4e-04
"goldmoney",6,1.85245790289416e-05,4e-04
"hierarchy",2,6.17485967631386e-06,8e-04
"indepth",1,3.08742983815693e-06,4e-04
"interoperable",1,3.08742983815693e-06,4e-04
"intertrader",1,3.08742983815693e-06,4e-04
"namespace",4,1.23497193526277e-05,8e-04
"neubia",3,9.26228951447078e-06,4e-04
"neudist",8,2.46994387052554e-05,4e-04
"pelle",3,9.26228951447078e-06,4e-04
"philodox",6,1.85245790289416e-05,0.002
"soap",9,2.77868685434123e-05,0.0028
"xmlx",1,3.08742983815693e-06,4e-04
"yourdomain",1,3.08742983815693e-06,4e-04
"yourname",1,3.08742983815693e-06,4e-04
"abuses",1,3.08742983815693e-06,4e-04
"abusing",1,3.08742983815693e-06,4e-04
"adventure",3,9.26228951447078e-06,0.0012
"aha",3,9.26228951447078e-06,0.0012
"andrea",1,3.08742983815693e-06,4e-04
"apologize",4,1.23497193526277e-05,0.0016
"asshole",1,3.08742983815693e-06,4e-04
"backing",2,6.17485967631386e-06,8e-04
"behavoir",1,3.08742983815693e-06,4e-04
"bennett",2,6.17485967631386e-06,8e-04
"bigco",1,3.08742983815693e-06,4e-04
"bitterly",1,3.08742983815693e-06,4e-04
"blogosphere",1,3.08742983815693e-06,4e-04
"blogs",2,6.17485967631386e-06,8e-04
"bullshit",4,1.23497193526277e-05,0.0016
"damaging",2,6.17485967631386e-06,8e-04
"dare",2,6.17485967631386e-06,4e-04
"dares",2,6.17485967631386e-06,8e-04
"decoder",2,6.17485967631386e-06,8e-04
"deflects",2,6.17485967631386e-06,4e-04
"derides",1,3.08742983815693e-06,4e-04
"diatribes",1,3.08742983815693e-06,4e-04
"dixit",1,3.08742983815693e-06,4e-04
"dragged",8,2.46994387052554e-05,0.0028
"excoriates",1,3.08742983815693e-06,4e-04
"exposes",2,6.17485967631386e-06,8e-04
"fights",3,9.26228951447078e-06,0.0012
"foolishness",2,6.17485967631386e-06,8e-04
"fools",6,1.85245790289416e-05,0.002
"funnies",1,3.08742983815693e-06,4e-04
"garbage",4,1.23497193526277e-05,0.0016
"hacks",7,2.16120088670985e-05,0.0028
"hauls",1,3.08742983815693e-06,4e-04
"honorary",1,3.08742983815693e-06,4e-04
"idiocy",2,6.17485967631386e-06,8e-04
"inspiredsites",1,3.08742983815693e-06,4e-04
"interacted",1,3.08742983815693e-06,4e-04
"ipse",1,3.08742983815693e-06,4e-04
"jake",3,9.26228951447078e-06,8e-04
"keel",1,3.08742983815693e-06,4e-04
"logs",23,7.10108862776093e-05,0.0052
"luserland",2,6.17485967631386e-06,4e-04
"mighty",6,1.85245790289416e-05,0.0016
"monsters",6,1.85245790289416e-05,0.0016
"monstrous",2,6.17485967631386e-06,8e-04
"mouths",1,3.08742983815693e-06,4e-04
"mud",2,6.17485967631386e-06,8e-04
"objecting",1,3.08742983815693e-06,4e-04
"pedantically",1,3.08742983815693e-06,4e-04
"perma",1,3.08742983815693e-06,4e-04
"photodude",1,3.08742983815693e-06,4e-04
"picking",6,1.85245790289416e-05,0.0024
"pit",4,1.23497193526277e-05,0.0012
"pitiful",1,3.08742983815693e-06,4e-04
"plods",1,3.08742983815693e-06,4e-04
"pontificates",1,3.08742983815693e-06,4e-04
"poseidon",1,3.08742983815693e-06,4e-04
"purser",1,3.08742983815693e-06,4e-04
"raving",5,1.54371491907846e-05,0.0012
"rdf",50,0.000154371491907846,0.0056
"realizes",1,3.08742983815693e-06,4e-04
"referral",2,6.17485967631386e-06,4e-04
"refuses",1,3.08742983815693e-06,4e-04
"regardless",18,5.55737370868247e-05,0.0064
"regser",1,3.08742983815693e-06,4e-04
"reid",2,6.17485967631386e-06,8e-04
"reilly",10,3.08742983815693e-05,0.0032
"removes",4,1.23497193526277e-05,0.0016
"repeats",1,3.08742983815693e-06,4e-04
"savage",2,6.17485967631386e-06,8e-04
"savages",1,3.08742983815693e-06,4e-04
"savin",1,3.08742983815693e-06,4e-04
"schamp",1,3.08742983815693e-06,4e-04
"seybold",2,6.17485967631386e-06,4e-04
"shafted",1,3.08742983815693e-06,4e-04
"sinking",2,6.17485967631386e-06,8e-04
"slander",1,3.08742983815693e-06,4e-04
"span",26,8.02731757920801e-05,0.004
"steamroll",1,3.08742983815693e-06,4e-04
"sticking",7,2.16120088670985e-05,0.0028
"stoop",2,6.17485967631386e-06,8e-04
"stoppers",2,6.17485967631386e-06,4e-04
"stott",1,3.08742983815693e-06,4e-04
"tarr",2,6.17485967631386e-06,4e-04
"unwillingly",1,3.08742983815693e-06,4e-04
"userland",74,0.000228469808023613,0.024
"waned",1,3.08742983815693e-06,4e-04
"waxed",1,3.08742983815693e-06,4e-04
"whispering",1,3.08742983815693e-06,4e-04
"winerlog",1,3.08742983815693e-06,4e-04
"wraps",1,3.08742983815693e-06,4e-04
"wrestle",1,3.08742983815693e-06,4e-04
"wrestlers",1,3.08742983815693e-06,4e-04
"yeow",1,3.08742983815693e-06,4e-04
"zaphod",2,6.17485967631386e-06,4e-04
"zaphodim",2,6.17485967631386e-06,4e-04
"akamorbus",1,3.08742983815693e-06,4e-04
"coughs",1,3.08742983815693e-06,4e-04
"gamegrene",1,3.08742983815693e-06,4e-04
"iff",3,9.26228951447078e-06,8e-04
"jabber",93,0.000287130974948594,0.0184
"morbus",5,1.54371491907846e-05,8e-04
"oreillynet",9,2.77868685434123e-05,0.0028
"sensibilities",1,3.08742983815693e-06,4e-04
"homeys",4,1.23497193526277e-05,0.0016
"leftist",4,1.23497193526277e-05,0.0016
"pendulum",5,1.54371491907846e-05,0.002
"punks",4,1.23497193526277e-05,0.0016
"supremacists",6,1.85245790289416e-05,0.002
"swung",5,1.54371491907846e-05,0.002
"heckled",3,9.26228951447078e-06,0.0012
"protestors",9,2.77868685434123e-05,0.002
"rumsfield",5,1.54371491907846e-05,0.0012
"yawn",2,6.17485967631386e-06,8e-04
"alcoholism",4,1.23497193526277e-05,0.0016
"babes",1,3.08742983815693e-06,4e-04
"owne",1,3.08742983815693e-06,4e-04
"decides",3,9.26228951447078e-06,0.0012
"donnell",3,9.26228951447078e-06,8e-04
"exceptions",2,6.17485967631386e-06,8e-04
"exercising",4,1.23497193526277e-05,0.0016
"negotiates",1,3.08742983815693e-06,4e-04
"refuse",1,3.08742983815693e-06,4e-04
"rosie",2,6.17485967631386e-06,4e-04
"topsail",3,9.26228951447078e-06,0.0012
"abridged",2,6.17485967631386e-06,8e-04
"actioned",1,3.08742983815693e-06,4e-04
"announces",5,1.54371491907846e-05,0.002
"authentications",1,3.08742983815693e-06,4e-04
"bullets",3,9.26228951447078e-06,0.0012
"conferencing",1,3.08742983815693e-06,4e-04
"deadlines",1,3.08742983815693e-06,4e-04
"decentralized",3,9.26228951447078e-06,0.0012
"delivering",15,4.63114475723539e-05,0.0036
"farrington",1,3.08742983815693e-06,4e-04
"hughp",1,3.08742983815693e-06,4e-04
"insecure",10,3.08742983815693e-05,0.0024
"integrating",12,3.70491580578831e-05,0.004
"intermittent",1,3.08742983815693e-06,4e-04
"invites",1,3.08742983815693e-06,4e-04
"jointly",5,1.54371491907846e-05,0.002
"lse",1,3.08742983815693e-06,4e-04
"momentum",1,3.08742983815693e-06,4e-04
"netmeeting",1,3.08742983815693e-06,4e-04
"patcom",3,9.26228951447078e-06,4e-04
"paterson",1,3.08742983815693e-06,4e-04
"pda",5,1.54371491907846e-05,0.0016
"pki",3,9.26228951447078e-06,0.0012
"popularity",6,1.85245790289416e-05,0.002
"productively",1,3.08742983815693e-06,4e-04
"rationale",1,3.08742983815693e-06,4e-04
"relaunch",1,3.08742983815693e-06,4e-04
"reschedule",1,3.08742983815693e-06,4e-04
"sametime",1,3.08742983815693e-06,4e-04
"schedules",4,1.23497193526277e-05,0.0012
"serivce",1,3.08742983815693e-06,4e-04
"stems",2,6.17485967631386e-06,8e-04
"tad",7,2.16120088670985e-05,0.0028
"tandem",1,3.08742983815693e-06,4e-04
"teamwork",2,6.17485967631386e-06,4e-04
"timeframes",1,3.08742983815693e-06,4e-04
"webex",17,5.24863072486678e-05,8e-04
"workgroup",1,3.08742983815693e-06,4e-04
"arrr",3,9.26228951447078e-06,8e-04
"blogspot",10,3.08742983815693e-05,0.0036
"pirate",4,1.23497193526277e-05,0.0012
"piratecore",2,6.17485967631386e-06,8e-04
"poorman",4,1.23497193526277e-05,8e-04
"rapping",2,6.17485967631386e-06,8e-04
"scurvy",2,6.17485967631386e-06,8e-04
"unrelated",12,3.70491580578831e-05,0.0048
"calamity",3,9.26228951447078e-06,0.0012
"exclamation",3,9.26228951447078e-06,0.0012
"expressions",5,1.54371491907846e-05,0.002
"fishes",1,3.08742983815693e-06,4e-04
"fitted",2,6.17485967631386e-06,8e-04
"frederick",3,9.26228951447078e-06,0.0012
"hammersley",5,1.54371491907846e-05,0.002
"implying",5,1.54371491907846e-05,0.002
"jacob",10,3.08742983815693e-05,0.0036
"marryat",3,9.26228951447078e-06,0.0012
"nautical",2,6.17485967631386e-06,8e-04
"originated",6,1.85245790289416e-05,0.0024
"quinion",4,1.23497193526277e-05,8e-04
"rap",4,1.23497193526277e-05,0.0016
"sailors",2,6.17485967631386e-06,8e-04
"seafaring",1,3.08742983815693e-06,4e-04
"shi",2,6.17485967631386e-06,8e-04
"shiver",17,5.24863072486678e-05,0.0016
"spencer",15,4.63114475723539e-05,0.0016
"stevenson",1,3.08742983815693e-06,4e-04
"thrash",7,2.16120088670985e-05,0.002
"timbers",14,4.3224017734197e-05,0.0012
"usage",18,5.55737370868247e-05,0.0068
"yard",1,3.08742983815693e-06,4e-04
"aligator",2,6.17485967631386e-06,4e-04
"larson",1,3.08742983815693e-06,4e-04
"ahhhh",1,3.08742983815693e-06,4e-04
"betrayed",1,3.08742983815693e-06,4e-04
"daves",1,3.08742983815693e-06,4e-04
"fedup",1,3.08742983815693e-06,4e-04
"forkcrawl",1,3.08742983815693e-06,4e-04
"goshness",1,3.08742983815693e-06,4e-04
"hes",1,3.08742983815693e-06,4e-04
"justifications",1,3.08742983815693e-06,4e-04
"polite",10,3.08742983815693e-05,0.0024
"remeber",3,9.26228951447078e-06,0.0012
"trys",1,3.08742983815693e-06,4e-04
"unfresh",1,3.08742983815693e-06,4e-04
"winerrants",1,3.08742983815693e-06,4e-04
"chew",2,6.17485967631386e-06,8e-04
"downright",5,1.54371491907846e-05,0.002
"interactions",12,3.70491580578831e-05,0.0032
"misfits",4,1.23497193526277e-05,0.0016
"offense",7,2.16120088670985e-05,0.0028
"persistently",2,6.17485967631386e-06,8e-04
"protesters",7,2.16120088670985e-05,0.0016
"rowdy",4,1.23497193526277e-05,0.0012
"rude",17,5.24863072486678e-05,0.0048
"shoutdown",2,6.17485967631386e-06,8e-04
"speaker",7,2.16120088670985e-05,0.0028
"vernacular",5,1.54371491907846e-05,0.0016
"dumping",4,1.23497193526277e-05,0.0016
"harbour",2,6.17485967631386e-06,8e-04
"removal",5,1.54371491907846e-05,0.0016
"resembling",3,9.26228951447078e-06,0.0012
"respectful",1,3.08742983815693e-06,4e-04
"systematic",8,2.46994387052554e-05,0.0028
"viewpoints",1,3.08742983815693e-06,4e-04
"adapt",12,3.70491580578831e-05,0.0032
"antibodies",3,9.26228951447078e-06,0.0012
"backstabings",2,6.17485967631386e-06,8e-04
"behavoirs",2,6.17485967631386e-06,8e-04
"colonies",9,2.77868685434123e-05,0.002
"confrontation",6,1.85245790289416e-05,0.0016
"coward",4,1.23497193526277e-05,0.0016
"dissenting",2,6.17485967631386e-06,8e-04
"examplare",2,6.17485967631386e-06,8e-04
"facers",4,1.23497193526277e-05,8e-04
"flagrant",2,6.17485967631386e-06,8e-04
"fule",2,6.17485967631386e-06,8e-04
"governing",3,9.26228951447078e-06,0.0012
"hancock",2,6.17485967631386e-06,8e-04
"historicaly",2,6.17485967631386e-06,8e-04
"hypocritcal",2,6.17485967631386e-06,8e-04
"ignite",6,1.85245790289416e-05,0.0016
"impolite",5,1.54371491907846e-05,0.002
"knifed",2,6.17485967631386e-06,8e-04
"meme",3,9.26228951447078e-06,0.0012
"movements",2,6.17485967631386e-06,8e-04
"opposing",3,9.26228951447078e-06,0.0012
"persnikiters",2,6.17485967631386e-06,8e-04
"recourlessness",2,6.17485967631386e-06,8e-04
"rumsy",2,6.17485967631386e-06,8e-04
"showings",2,6.17485967631386e-06,8e-04
"viri",2,6.17485967631386e-06,8e-04
"yer",10,3.08742983815693e-05,8e-04
"archaic",2,6.17485967631386e-06,8e-04
"boat",11,3.39617282197262e-05,0.002
"grammar",1,3.08742983815693e-06,4e-04
"implausible",1,3.08742983815693e-06,4e-04
"interpreted",2,6.17485967631386e-06,8e-04
"intransitive",1,3.08742983815693e-06,4e-04
"obeys",2,6.17485967631386e-06,8e-04
"obsolete",3,9.26228951447078e-06,0.0012
"shatter",1,3.08742983815693e-06,4e-04
"shivering",2,6.17485967631386e-06,4e-04
"splinters",1,3.08742983815693e-06,4e-04
"transitive",1,3.08742983815693e-06,4e-04
"transitively",1,3.08742983815693e-06,4e-04
"chuckie",2,6.17485967631386e-06,8e-04
"doi",2,6.17485967631386e-06,8e-04
"manson",2,6.17485967631386e-06,8e-04
"unprincipled",2,6.17485967631386e-06,8e-04
"fscking",2,6.17485967631386e-06,8e-04
"blur",1,3.08742983815693e-06,4e-04
"decrying",1,3.08742983815693e-06,4e-04
"goverment",1,3.08742983815693e-06,4e-04
"injustices",1,3.08742983815693e-06,4e-04
"jagged",1,3.08742983815693e-06,4e-04
"justive",1,3.08742983815693e-06,4e-04
"obnoxious",1,3.08742983815693e-06,4e-04
"pathed",1,3.08742983815693e-06,4e-04
"pricks",1,3.08742983815693e-06,4e-04
"sideof",1,3.08742983815693e-06,4e-04
"tempered",2,6.17485967631386e-06,8e-04
"willed",1,3.08742983815693e-06,4e-04
"yore",1,3.08742983815693e-06,4e-04
"auctioned",2,6.17485967631386e-06,8e-04
"baez",1,3.08742983815693e-06,4e-04
"clarification",3,9.26228951447078e-06,0.0012
"didius",1,3.08742983815693e-06,4e-04
"drachms",1,3.08742983815693e-06,4e-04
"emphasis",7,2.16120088670985e-05,0.002
"guards",2,6.17485967631386e-06,8e-04
"julianus",1,3.08742983815693e-06,4e-04
"nuking",5,1.54371491907846e-05,8e-04
"pasting",4,1.23497193526277e-05,0.0016
"praetorian",1,3.08742983815693e-06,4e-04
"precedents",3,9.26228951447078e-06,0.0012
"puzzles",1,3.08742983815693e-06,4e-04
"temporal",1,3.08742983815693e-06,4e-04
"ucr",3,9.26228951447078e-06,8e-04
"virtue",1,3.08742983815693e-06,4e-04
"whales",5,1.54371491907846e-05,8e-04
"timber",2,6.17485967631386e-06,8e-04
"deleting",8,2.46994387052554e-05,0.0032
"impressed",5,1.54371491907846e-05,0.0016
"layout",5,1.54371491907846e-05,0.002
"sole",9,2.77868685434123e-05,0.0032
"yahooligans",1,3.08742983815693e-06,4e-04
"arrrg",2,6.17485967631386e-06,4e-04
"arrrrg",2,6.17485967631386e-06,8e-04
"deck",8,2.46994387052554e-05,0.0024
"jib",1,3.08742983815693e-06,4e-04
"mateys",1,3.08742983815693e-06,4e-04
"pewp",1,3.08742983815693e-06,4e-04
"stiff",1,3.08742983815693e-06,4e-04
"tis",2,6.17485967631386e-06,8e-04
"wrangled",1,3.08742983815693e-06,4e-04
"clink",3,9.26228951447078e-06,0.0012
"disorderly",3,9.26228951447078e-06,0.0012
"dominating",3,9.26228951447078e-06,0.0012
"exasperated",2,6.17485967631386e-06,8e-04
"goodness",6,1.85245790289416e-05,0.0024
"hags",2,6.17485967631386e-06,8e-04
"inspections",9,2.77868685434123e-05,0.0024
"kidding",3,9.26228951447078e-06,0.0012
"donates",1,3.08742983815693e-06,4e-04
"donating",1,3.08742983815693e-06,4e-04
"donation",1,3.08742983815693e-06,4e-04
"elliptic",2,6.17485967631386e-06,4e-04
"metzger",2,6.17485967631386e-06,4e-04
"perry",4,1.23497193526277e-05,4e-04
"piermont",2,6.17485967631386e-06,4e-04
"smi",1,3.08742983815693e-06,4e-04
"sunflash",2,6.17485967631386e-06,4e-04
"silcom",3,9.26228951447078e-06,0.0012
"allocate",1,3.08742983815693e-06,4e-04
"assuring",2,6.17485967631386e-06,8e-04
"cobbling",1,3.08742983815693e-06,4e-04
"eliza",3,9.26228951447078e-06,0.0012
"emc",1,3.08742983815693e-06,4e-04
"healing",1,3.08742983815693e-06,4e-04
"henderson",1,3.08742983815693e-06,4e-04
"identify",18,5.55737370868247e-05,0.0072
"intelligent",15,4.63114475723539e-05,0.0024
"interoperate",5,1.54371491907846e-05,0.002
"meld",1,3.08742983815693e-06,4e-04
"mithril",1,3.08742983815693e-06,4e-04
"roadmap",1,3.08742983815693e-06,4e-04
"sidelines",1,3.08742983815693e-06,4e-04
"straightforward",3,9.26228951447078e-06,0.0012
"tenuous",1,3.08742983815693e-06,4e-04
"unwieldy",2,6.17485967631386e-06,8e-04
"virtualization",3,9.26228951447078e-06,8e-04
"zeroes",1,3.08742983815693e-06,4e-04
"americal",1,3.08742983815693e-06,4e-04
"answr",1,3.08742983815693e-06,4e-04
"commons",2,6.17485967631386e-06,8e-04
"enlighten",2,6.17485967631386e-06,8e-04
"iraqi",6,1.85245790289416e-05,8e-04
"jacking",1,3.08742983815693e-06,4e-04
"kiss",6,1.85245790289416e-05,0.0016
"nuke",4,1.23497193526277e-05,0.0016
"nyc",2,6.17485967631386e-06,8e-04
"peaceful",11,3.39617282197262e-05,0.0012
"protesting",13,4.01365878960401e-05,0.004
"sucks",15,4.63114475723539e-05,0.0044
"telegraphing",1,3.08742983815693e-06,4e-04
"unethical",2,6.17485967631386e-06,8e-04
"whine",2,6.17485967631386e-06,8e-04
"circa",1,3.08742983815693e-06,4e-04
"queasy",2,6.17485967631386e-06,8e-04
"abused",6,1.85245790289416e-05,0.0016
"accession",4,1.23497193526277e-05,8e-04
"accompanied",2,6.17485967631386e-06,8e-04
"accomplices",2,6.17485967631386e-06,8e-04
"accountability",4,1.23497193526277e-05,8e-04
"accountable",2,6.17485967631386e-06,8e-04
"accumulation",3,9.26228951447078e-06,0.0012
"achieved",4,1.23497193526277e-05,0.0016
"achieving",5,1.54371491907846e-05,0.0012
"acquire",15,4.63114475723539e-05,0.0036
"actor",2,6.17485967631386e-06,8e-04
"acute",2,6.17485967631386e-06,8e-04
"adhere",2,6.17485967631386e-06,8e-04
"adjustment",2,6.17485967631386e-06,8e-04
"adroitly",2,6.17485967631386e-06,8e-04
"advancement",5,1.54371491907846e-05,0.0012
"adversary",7,2.16120088670985e-05,0.0012
"adversity",2,6.17485967631386e-06,8e-04
"afflicted",2,6.17485967631386e-06,8e-04
"affronts",2,6.17485967631386e-06,8e-04
"agendas",6,1.85245790289416e-05,8e-04
"aggression",8,2.46994387052554e-05,8e-04
"aggressors",2,6.17485967631386e-06,8e-04
"agriculture",6,1.85245790289416e-05,8e-04
"alleviate",3,9.26228951447078e-06,0.0012
"amendments",2,6.17485967631386e-06,8e-04
"amman",2,6.17485967631386e-06,8e-04
"anchors",5,1.54371491907846e-05,0.0016
"annan",2,6.17485967631386e-06,8e-04
"anticipate",2,6.17485967631386e-06,8e-04
"anticipatory",2,6.17485967631386e-06,8e-04
"anzus",2,6.17485967631386e-06,8e-04
"arabs",2,6.17485967631386e-06,8e-04
"arctic",3,9.26228951447078e-06,0.0012
"arising",2,6.17485967631386e-06,8e-04
"armies",10,3.08742983815693e-05,8e-04
"arrangements",6,1.85245790289416e-05,0.0012
"arsenal",6,1.85245790289416e-05,0.0016
"arsenals",2,6.17485967631386e-06,8e-04
"asean",2,6.17485967631386e-06,8e-04
"aspire",2,6.17485967631386e-06,8e-04
"assemble",4,1.23497193526277e-05,0.0016
"assessments",2,6.17485967631386e-06,8e-04
"attain",4,1.23497193526277e-05,8e-04
"attaining",2,6.17485967631386e-06,8e-04
"attainment",2,6.17485967631386e-06,8e-04
"attentive",2,6.17485967631386e-06,8e-04
"attributes",8,2.46994387052554e-05,0.0028
"augment",3,9.26228951447078e-06,0.0012
"australian",5,1.54371491907846e-05,0.0016
"avenues",2,6.17485967631386e-06,8e-04
"averse",4,1.23497193526277e-05,0.0012
"avowed",2,6.17485967631386e-06,8e-04
"await",4,1.23497193526277e-05,0.0016
"backed",12,3.70491580578831e-05,0.0036
"bases",8,2.46994387052554e-05,0.0024
"basin",2,6.17485967631386e-06,8e-04
"belgrade",2,6.17485967631386e-06,8e-04
"bilateral",24,7.40983161157663e-05,8e-04
"biotechnology",3,9.26228951447078e-06,0.0012
"bioterror",2,6.17485967631386e-06,8e-04
"bloc",2,6.17485967631386e-06,8e-04
"bolster",3,9.26228951447078e-06,0.0012
"bolstered",2,6.17485967631386e-06,8e-04
"bora",2,6.17485967631386e-06,8e-04
"broadening",3,9.26228951447078e-06,0.0012
"brutalize",3,9.26228951447078e-06,0.0012
"burden",5,1.54371491907846e-05,0.002
"burdens",2,6.17485967631386e-06,8e-04
"callously",3,9.26228951447078e-06,0.0012
"caribbean",6,1.85245790289416e-05,0.0016
"cartels",4,1.23497193526277e-05,8e-04
